date,close,volume
2016-07-05,8335.950195,139000
2016-07-07,8337.900391,155500
2016-07-08,8323.200195,137900
2016-07-11,8467.900391,149800
2016-07-12,8521.049805,183600
2016-07-13,8519.5,195500
2016-07-14,8565.0,153900
2016-07-15,8541.400391,221700
2016-07-18,8508.700195,164300
2016-07-19,8528.549805,167900
2016-07-20,8565.849609,160300
2016-07-21,8510.099609,150000
2016-07-22,8541.200195,143200
2016-07-25,8635.650391,150000
2016-07-26,8590.650391,154800
2016-07-27,8615.799805,184100
2016-07-28,8666.299805,233500
2016-07-29,8638.5,157000
2016-08-01,8636.549805,188400
2016-08-02,8622.900391,169400
2016-08-03,8544.849609,163000
2016-08-04,8551.099609,164700
2016-08-05,8683.150391,157900
2016-08-08,8711.349609,172600
2016-08-09,8678.25,200100
2016-08-10,8575.299805,173600
2016-08-11,8592.150391,189200
2016-08-16,8642.549805,224800
2016-08-17,8624.049805,174100
2016-08-18,8673.25,164300
2016-08-19,8666.900391,191900
2016-08-22,8629.150391,152300
2016-08-23,8632.599609,187500
2016-08-24,8650.299805,149600
2016-08-25,8592.200195,213100
2016-08-26,8572.549805,147500
2016-08-29,8607.450195,129700
2016-08-30,8744.349609,150200
2016-08-31,8786.200195,362200
2016-09-01,8774.650391,238900
2016-09-02,8809.650391,191500
2016-09-06,8943.0,195600
2016-09-07,8917.950195,290100
2016-09-08,8952.5,217200
2016-09-09,8866.700195,175900
2016-09-12,8715.599609,184500
2016-09-14,8726.599609,184300
2016-09-15,8742.549805,145400
2016-09-16,8779.849609,265800
2016-09-19,8808.400391,131700
2016-09-20,8775.900391,136500
2016-09-21,8777.150391,148800
2016-09-22,8867.450195,172800
2016-09-23,8831.549805,185900
2016-09-26,8723.049805,164000
2016-09-27,8706.400391,151400
2016-09-28,8745.150391,165500
2016-09-29,8591.25,372900
2016-09-30,8611.150391,181700
2016-10-03,8738.099609,137300
2016-10-04,8769.150391,184300
2016-10-05,8743.950195,157200
2016-10-06,8709.549805,163600
2016-10-07,8697.599609,150400
2016-10-10,8708.799805,108400
2016-10-13,8573.349609,212300
2016-10-14,8583.400391,162800
2016-10-17,8520.400391,197400
2016-10-18,8677.900391,216600
2016-10-19,8659.099609,172100
2016-10-20,8699.400391,161000
2016-10-21,8693.049805,157300
2016-10-24,8708.950195,157100
2016-10-25,8691.299805,189800
2016-10-26,8615.25,219300
2016-10-27,8615.25,242800
2016-10-28,8638.0,175500
2016-11-01,8626.25,165000
2016-11-02,8514.0,155300
2016-11-03,8484.950195,170500
2016-11-04,8433.75,224800
2016-11-07,8497.049805,172800
2016-11-08,8543.549805,195700
2016-11-09,8432.0,314300
2016-11-10,8525.75,263100
2016-11-11,8296.299805,266900
2016-11-15,8108.450195,359200
2016-11-16,8111.600098,269500
2016-11-17,8079.950195,191300
2016-11-18,8074.100098,161200
2016-11-21,7929.100098,218800
2016-11-22,8002.299805,210200
2016-11-23,8033.299805,181000
2016-11-24,7965.5,260500
2016-11-25,8114.299805,177900
2016-11-28,8126.899902,189700
2016-11-29,8142.149902,189700
2016-11-30,8224.5,248000
2016-12-01,8192.900391,157700
2016-12-02,8086.799805,171500
2016-12-05,8128.75,126500
2016-12-06,8143.149902,115300
2016-12-07,8102.049805,169800
2016-12-08,8246.849609,142500
2016-12-09,8261.75,149700
2016-12-12,8170.799805,108100
2016-12-13,8221.799805,184000
2016-12-14,8182.450195,144600
2016-12-15,8153.600098,181800
2016-12-16,8139.450195,203000
2016-12-19,8104.350098,107400
2016-12-20,8082.399902,128000
2016-12-21,8061.299805,123700
2016-12-22,7979.100098,122600
2016-12-23,7985.75,124100
2016-12-26,7908.25,106900
2016-12-27,8032.850098,118800
2016-12-28,8034.850098,126700
2016-12-29,8103.600098,178500
2016-12-30,8185.799805,127600
2017-01-02,8179.5,118300
2017-01-03,8192.25,127300
2017-01-04,8190.5,132400
2017-01-05,8273.799805,159100
2017-01-06,8243.799805,139400
2017-01-09,8236.049805,99100
2017-01-10,8288.599609,142900
2017-01-11,8380.650391,186500
2017-01-12,8407.200195,172600
2017-01-13,8400.349609,185300
2017-01-16,8412.799805,124100
2017-01-17,8398.0,122000
2017-01-18,8417.0,163800
2017-01-19,8435.099609,165900
2017-01-20,8349.349609,202600
2017-01-23,8391.5,195000
2017-01-24,8475.799805,179200
2017-01-25,8602.75,292500
2017-01-27,8641.25,275400
2017-01-30,8632.75,304700
2017-01-31,8561.299805,521000
2017-02-01,8716.400391,327700
2017-02-02,8734.25,283500
2017-02-03,8740.950195,191000
2017-02-06,8801.049805,194400
2017-02-07,8768.299805,226300
2017-02-08,8769.049805,218700
2017-02-09,8778.400391,187500
2017-02-10,8793.549805,225900
2017-02-13,8805.049805,204900
2017-02-14,8792.299805,188300
2017-02-15,8724.700195,216100
2017-02-16,8778.0,184600
2017-02-17,8821.700195,298300
2017-02-20,8879.200195,167800
2017-02-21,8907.849609,175700
2017-02-22,8926.900391,247100
2017-02-23,8939.5,377200
2017-02-27,8896.700195,189900
2017-02-28,8879.599609,293600
2017-03-01,8945.799805,205900
2017-03-02,8899.75,218800
2017-03-03,8897.549805,202600
2017-03-06,8963.450195,174800
2017-03-07,8946.900391,173400
2017-03-08,8924.299805,177800
2017-03-09,8927.0,171500
2017-03-10,8934.549805,152700
2017-03-14,9087.0,270300
2017-03-15,9084.799805,240600
2017-03-16,9153.700195,208600
2017-03-17,9160.049805,286700
2017-03-20,9126.849609,332100
2017-03-21,9121.5,247700
2017-03-22,9030.450195,232300
2017-03-23,9086.299805,191800
2017-03-24,9108.0,203700
2017-03-27,9045.200195,202700
2017-03-28,9100.799805,183300
2017-03-29,9143.799805,243400
2017-03-30,9173.75,323400
2017-03-31,9173.75,190900
2017-04-03,9237.849609,139100
2017-04-05,9265.150391,184800
2017-04-06,9261.950195,186100
2017-04-07,9198.299805,190000
2017-04-10,9181.450195,135800
2017-04-11,9237.0,200100
2017-04-12,9203.450195,161800
2017-04-13,9150.799805,166500
2017-04-17,9139.299805,0
2017-04-18,9105.150391,174200
2017-04-19,9103.5,173700
2017-04-20,9136.400391,170300
2017-04-21,9119.400391,155200
2017-04-24,9217.950195,167700
2017-04-25,9306.599609,168700
2017-04-26,9351.849609,185700
2017-04-27,9342.150391,209400
2017-04-28,9304.049805,162200
2017-05-02,9313.799805,161600
2017-05-03,9311.950195,151600
2017-05-04,9359.900391,269600
2017-05-05,9285.299805,231900
2017-05-08,9314.049805,174300
2017-05-09,9316.849609,132300
2017-05-10,9407.299805,152700
2017-05-11,9422.400391,171100
2017-05-12,9400.900391,154300
2017-05-15,9445.400391,140800
2017-05-16,9512.25,166500
2017-05-17,9525.75,205500
2017-05-18,9429.450195,193300
2017-05-19,9427.900391,252100
2017-05-22,9438.25,196800
2017-05-23,9386.150391,224400
2017-05-24,9360.549805,211800
2017-05-25,9509.75,289200
2017-05-26,9595.099609,218800
2017-05-29,9604.900391,235000
2017-05-30,9624.549805,193900
2017-05-31,9621.25,414300
2017-06-01,9616.099609,176100
2017-06-02,9653.5,162200
2017-06-05,9675.099609,127700
2017-06-06,9637.150391,145900
2017-06-07,9663.900391,160700
2017-06-08,9647.25,155400
2017-06-09,9668.25,159000
2017-06-12,9616.400391,141400
2017-06-13,9606.900391,129700
2017-06-14,9618.150391,181800
2017-06-15,9578.049805,171100
2017-06-16,9588.049805,213200
2017-06-19,9657.549805,141700
2017-06-20,9653.5,159500
2017-06-21,9633.599609,144000
2017-06-22,9630.0,198800
2017-06-23,9574.950195,175200
2017-06-27,9511.400391,203300
2017-06-28,9491.25,172400
2017-06-29,9504.099609,259300
2017-06-30,9520.900391,179600
2017-07-03,9615.0,183000
2017-07-04,9613.299805,144800
2017-07-05,9637.599609,130800
2017-07-06,9674.549805,147400
2017-07-07,9665.799805,141800
2017-07-10,9771.049805,37500
2017-07-11,9786.049805,179700
2017-07-12,9816.099609,145500
2017-07-13,9891.700195,181300
2017-07-14,9886.349609,159600
2017-07-17,9915.950195,163500
2017-07-18,9827.150391,293900
2017-07-19,9899.599609,200200
2017-07-20,9873.299805,161100
2017-07-21,9915.25,187500
2017-07-24,9966.400391,174500
2017-07-25,9964.549805,185500
2017-07-26,10020.650391,197600
2017-07-27,10020.549805,287900
2017-07-28,10014.5,191600
2017-07-31,10077.099609,237700
2017-08-01,10114.650391,184300
2017-08-02,10081.5,161500
2017-08-03,10013.650391,192700
2017-08-04,10066.400391,178600
2017-08-07,10057.400391,137400
2017-08-08,9978.549805,203300
2017-08-09,9908.049805,169200
2017-08-10,9820.25,235500
2017-08-11,9710.799805,285900
2017-08-14,9794.150391,195600
2017-08-16,9897.299805,219500
2017-08-17,9904.150391,197600
2017-08-18,9837.400391,246300
2017-08-21,9754.349609,205300
2017-08-22,9765.549805,183600
2017-08-23,9852.5,168600
2017-08-24,9857.049805,184700
2017-08-28,9912.799805,159600
2017-08-29,9796.049805,173300
2017-08-30,9884.400391,157800
2017-08-31,9917.900391,327700
2017-09-01,9974.400391,157800
2017-09-04,9912.849609,148800
2017-09-05,9952.200195,139200
2017-09-06,9916.200195,149200
2017-09-07,9929.900391,188800
2017-09-08,9934.799805,163600
2017-09-11,10006.049805,173000
2017-09-12,10093.049805,182600
2017-09-13,10079.299805,215000
2017-09-14,10086.599609,225600
2017-09-15,10085.400391,266600
2017-09-18,10153.099609,156100
2017-09-19,10147.549805,187500
2017-09-20,10141.150391,199400
2017-09-21,10121.900391,191800
2017-09-22,9964.400391,226600
2017-09-25,9872.599609,221400
2017-09-26,9871.5,190900
2017-09-27,9735.75,200100
2017-09-28,9768.950195,385000
2017-09-29,9788.599609,196300
2017-10-03,9859.5,162800
2017-10-04,9914.900391,156200
2017-10-05,9888.700195,147800
2017-10-06,9979.700195,195800
2017-10-09,9988.75,143900
2017-10-10,10016.950195,148600
2017-10-11,9984.799805,189700
2017-10-12,10096.400391,200900
2017-10-13,10167.450195,230100
2017-10-16,10230.849609,203000
2017-10-17,10234.450195,195700
2017-10-18,10210.849609,254200
2017-10-19,10146.549805,30200
2017-10-23,10184.849609,218100
2017-10-24,10207.700195,217200
2017-10-25,10295.349609,594200
2017-10-26,10343.799805,429700
2017-10-27,10323.049805,312700
2017-10-30,10363.650391,236900
2017-10-31,10335.299805,232600
2017-11-01,10440.5,260300
2017-11-02,10423.799805,201500
2017-11-03,10452.5,199900
2017-11-06,10451.799805,193600
2017-11-07,10350.150391,286900
2017-11-08,10303.150391,274500
2017-11-09,10308.950195,240200
2017-11-10,10321.75,279400
2017-11-13,10224.950195,210300
2017-11-14,10186.599609,305000
2017-11-15,10118.049805,207400
2017-11-16,10214.75,182600
2017-11-17,10283.599609,203300
2017-11-20,10298.75,147200
2017-11-21,10326.900391,186100
2017-11-22,10342.299805,157600
2017-11-23,10348.75,153000
2017-11-24,10389.700195,129200
2017-11-27,10399.549805,141900
2017-11-28,10370.25,196000
2017-11-29,10361.299805,152500
2017-11-30,10226.549805,342500
2017-12-01,10121.799805,143400
2017-12-04,10127.75,148600
2017-12-05,10118.25,155500
2017-12-06,10044.099609,166100
2017-12-07,10166.700195,166200
2017-12-08,10265.650391,200000
2017-12-11,10322.25,147400
2017-12-12,10240.150391,175100
2017-12-13,10192.950195,181600
2017-12-14,10252.099609,154300
2017-12-15,10333.25,255100
2017-12-18,10388.75,230400
2017-12-19,10463.200195,169100
2017-12-20,10444.200195,175200
2017-12-21,10440.299805,151900
2017-12-22,10493.0,138800
2017-12-26,10531.5,155600
2017-12-27,10490.75,165200
2017-12-28,10477.900391,272900
2017-12-29,10530.700195,152000
2018-01-02,10442.200195,153400
2018-01-03,10443.200195,167300
2018-01-04,10504.799805,174900
2018-01-05,10558.849609,180900
2018-01-08,10623.599609,169000
2018-01-09,10637.0,205000
2018-01-10,10632.200195,176400
2018-01-11,10651.200195,153800
2018-01-12,10681.25,175200
2018-01-15,10741.549805,175900
2018-01-16,10700.450195,211000
2018-01-17,10788.549805,252700
2018-01-18,10817.0,312000
2018-01-19,10894.700195,207600
2018-01-22,10966.200195,231600
2018-01-23,11083.700195,284600
2018-01-24,11086.0,283400
2018-01-25,11069.650391,330300
2018-01-29,11130.400391,241700
2018-01-30,11049.650391,228000
2018-01-31,11027.700195,245900
2018-02-01,11016.900391,306200
2018-02-02,10760.599609,282700
2018-02-05,10666.549805,240100
2018-02-06,10498.25,266500
2018-02-07,10476.700195,250400
2018-02-08,10576.849609,232200
2018-02-09,10454.950195,191600
2018-02-12,10539.75,217400
2018-02-14,10500.900391,229200
2018-02-15,10545.5,210600
2018-02-16,10452.299805,184300
2018-02-19,10378.400391,187300
2018-02-20,10360.400391,187700
2018-02-21,10397.450195,234100
2018-02-22,10382.700195,313600
2018-02-23,10491.049805,210600
2018-02-26,10582.599609,171900
2018-02-27,10554.299805,187500
2018-02-28,10492.849609,286000
2018-03-01,10458.349609,176000
2018-03-05,10358.849609,194000
2018-03-06,10249.25,222900
2018-03-07,10154.200195,249500
2018-03-08,10242.650391,226400
2018-03-09,10226.849609,186500
2018-03-12,10421.400391,216400
2018-03-13,10426.849609,266700
2018-03-14,10410.900391,181400
2018-03-15,10360.150391,173900
2018-03-16,10195.150391,328500
2018-03-19,10094.25,210200
2018-03-20,10124.349609,203000
2018-03-21,10155.25,204800
2018-03-22,10114.75,230500
2018-03-23,9998.049805,285700
2018-03-26,10130.650391,262600
2018-03-27,10184.150391,225700
2018-03-28,10113.700195,344400
2018-04-02,10211.799805,225400
2018-04-03,10245.0,205300
2018-04-04,10128.400391,231100
2018-04-05,10325.150391,236800
2018-04-06,10331.599609,200200
2018-04-09,10379.349609,221600
2018-04-10,10402.25,251700
2018-04-11,10417.150391,250400
2018-04-12,10458.650391,238600
2018-04-13,10480.599609,213100
2018-04-16,10528.349609,195000
2018-04-17,10548.700195,206100
2018-04-18,10526.200195,205400
2018-04-19,10565.299805,262600
2018-04-20,10564.049805,244600
2018-04-23,10584.700195,194200
2018-04-24,10614.349609,219200
2018-04-25,10570.549805,189200
2018-04-26,10617.799805,335100
2018-04-27,10692.299805,0
2018-04-30,10739.349609,173800
2018-05-02,10718.049805,229700
2018-05-03,10679.650391,185200
2018-05-04,10618.25,186500
2018-05-07,10715.5,168400
2018-05-08,10717.799805,269800
2018-05-09,10741.700195,215400
2018-05-10,10716.549805,192100
2018-05-11,10806.5,203100
2018-05-14,10806.599609,171400
2018-05-15,10801.849609,254300
2018-05-16,10741.099609,231100
2018-05-17,10682.700195,214100
2018-05-18,10596.400391,223000
2018-05-21,10516.700195,0
2018-05-22,10536.700195,241700
2018-05-23,10430.349609,290900
2018-05-24,10513.849609,297600
2018-05-25,10605.150391,260800
2018-05-28,10688.650391,232600
2018-05-29,10633.299805,225800
2018-05-30,10614.349609,238700
2018-05-31,10736.150391,610300
2018-06-01,10696.200195,220600
2018-06-04,10628.5,203800
2018-06-05,10593.150391,167700
2018-06-06,10684.650391,189900
2018-06-07,10768.349609,220900
2018-06-08,10767.650391,209400
2018-06-11,10786.950195,211400
2018-06-12,10842.849609,198300
2018-06-13,10856.700195,213400
2018-06-14,10808.049805,184300
2018-06-15,10817.700195,305400
2018-06-18,10799.849609,196600
2018-06-19,10710.450195,224500
2018-06-20,10772.049805,193500
2018-06-21,10741.099609,223600
2018-06-22,10821.849609,229800
2018-06-25,10762.450195,229600
2018-06-26,10769.150391,220000
2018-06-27,10671.400391,246000
2018-06-28,10589.099609,352300
2018-06-29,10714.299805,242800
2018-07-02,10657.299805,295400
2018-07-03,10699.900391,202100
2018-07-04,10769.900391,173900
2018-07-05,10749.75,220500
2018-07-06,10772.650391,0
2018-07-09,10852.900391,183600
2018-07-10,10947.25,197000
2018-07-11,10948.299805,222300
2018-07-12,11023.200195,248300
2018-07-13,11018.900391,0
2018-07-16,10936.849609,210500
2018-07-17,11008.049805,210600
2018-07-18,10980.450195,225500
2018-07-19,10957.099609,215400
2018-07-20,11010.200195,187300
2018-07-23,11084.75,229100
2018-07-24,11134.299805,205800
2018-07-25,11132.0,205900
2018-07-26,11167.299805,365400
2018-07-27,11278.349609,314600
2018-07-30,11319.549805,278800
2018-07-31,11356.5,256500
2018-08-01,11346.200195,269700
2018-08-02,11244.700195,210000
2018-08-03,11360.799805,218300
2018-08-06,11387.099609,203700
2018-08-07,11389.450195,226400
2018-08-08,11450.0,210500
2018-08-09,11470.700195,302200
2018-08-10,11429.5,0
2018-08-13,11355.75,246900
2018-08-14,11435.099609,232600
2018-08-16,11385.049805,290600
2018-08-17,11470.75,234700
2018-08-20,11551.75,232600
2018-08-21,11570.900391,224200
2018-08-23,11582.75,248500
2018-08-24,11557.099609,218800
2018-08-27,11691.950195,199500
2018-08-28,11738.5,241900
2018-08-29,11691.900391,251600
2018-08-30,11676.799805,313800
2018-08-31,11680.5,346500
2018-09-03,11582.349609,234400
2018-09-04,11520.299805,254800
2018-09-05,11476.950195,246100
2018-09-06,11536.900391,247900
2018-09-07,11589.099609,295900
2018-09-10,11438.099609,286700
2018-09-11,11287.5,0
2018-09-12,11369.900391,268200
2018-09-14,11515.200195,276600
2018-09-17,11377.75,201400
2018-09-18,11278.900391,240900
2018-09-19,11234.349609,250600
2018-09-21,11143.099609,719000
2018-09-24,10967.400391,0
2018-09-25,11067.450195,405000
2018-09-26,11053.799805,340500
2018-09-27,10977.549805,405700
2018-09-28,10930.450195,478100
2018-10-01,11008.299805,387000
2018-10-03,10858.25,386800
2018-10-04,10599.25,425100
2018-10-05,10316.450195,606400
2018-10-08,10348.049805,456200
2018-10-09,10301.049805,430500
2018-10-10,10460.099609,0
2018-10-11,10234.650391,483500
2018-10-12,10472.5,343500
2018-10-15,10512.5,259500
2018-10-16,10584.75,265200
2018-10-17,10453.049805,284800
2018-10-19,10303.549805,357500
2018-10-22,10245.25,297300
2018-10-23,10146.799805,302600
2018-10-24,10224.75,351400
2018-10-25,10124.900391,0
2018-10-26,10030.0,364300
2018-10-29,10250.849609,364400
2018-10-30,10198.400391,289800
2018-10-31,10386.599609,375000
2018-11-01,10380.450195,348500
2018-11-02,10553.0,421200
2018-11-05,10524.0,301900
2018-11-06,10530.0,0
2018-11-07,10598.400391,31200
2018-11-09,10585.200195,296600
2018-11-12,10482.200195,259700
2018-11-13,10582.5,254600
2018-11-14,10576.299805,384500
2018-11-15,10616.700195,0
2018-11-16,10682.200195,342800
2018-11-19,10763.400391,272100
2018-11-20,10656.200195,295200
2018-11-21,10600.049805,300900
2018-11-22,10526.75,239500
2018-11-26,10628.599609,0
2018-11-27,10685.599609,0
2018-11-28,10728.849609,424500
2018-11-29,10858.700195,691300
2018-11-30,10876.75,453900
2018-12-03,10883.75,409700
2018-12-04,10869.5,322100
2018-12-05,10782.900391,312300
2018-12-06,10601.150391,318500
2018-12-07,10693.700195,325800
2018-12-10,10488.450195,381300
2018-12-11,10549.150391,425500
2018-12-12,10737.599609,360500
2018-12-13,10791.549805,376200
2018-12-14,10805.450195,340100
2018-12-17,10888.349609,296900
2018-12-18,10908.700195,286100
2018-12-19,10967.299805,312100
2018-12-20,10951.700195,318900
2018-12-21,10754.0,377500
2018-12-24,10663.5,223400
2018-12-26,10729.849609,263700
2018-12-27,10779.799805,456100
2018-12-28,10859.900391,245500
2018-12-31,10862.549805,180900
2019-01-02,10792.5,309700
2019-01-03,10672.25,286200
2019-01-04,10727.349609,296600
2019-01-07,10771.799805,269400
2019-01-08,10802.150391,277700
2019-01-09,10855.150391,333000
2019-01-10,10821.599609,254400
2019-01-11,10794.950195,260800
2019-01-14,10737.599609,298800
2019-01-15,10886.799805,310700
2019-01-16,10890.299805,276500
2019-01-17,10905.200195,271700
2019-01-18,10906.950195,323800
2019-01-21,10961.849609,288800
2019-01-22,10922.75,300800
2019-01-23,10831.5,298900
2019-01-24,10849.799805,361100
2019-01-25,10780.549805,463400
2019-01-28,10661.549805,419700
2019-01-29,10652.200195,356900
2019-01-30,10651.799805,410100
2019-01-31,10830.950195,604800
2019-02-01,10893.650391,482300
2019-02-04,10912.25,318300
2019-02-05,10934.349609,268100
2019-02-06,11062.450195,298500
2019-02-07,11069.400391,263500
2019-02-08,10943.599609,352800
2019-02-11,10888.799805,286000
2019-02-12,10831.400391,292300
2019-02-14,10746.049805,627000
2019-02-15,10724.400391,521900
2019-02-18,10640.950195,345400
2019-02-19,10604.349609,291500
2019-02-20,10735.450195,289200
2019-02-21,10789.849609,279600
2019-02-22,10791.650391,396800
2019-02-25,10880.099609,385900
2019-02-26,10835.299805,415000
2019-02-27,10806.650391,381100
2019-02-28,10792.5,644200
2019-03-01,10863.5,308500
2019-03-05,10987.450195,373200
2019-03-06,11053.0,372600
2019-03-07,11058.200195,321200
2019-03-08,11035.400391,326600
2019-03-11,11168.049805,352200
2019-03-12,11301.200195,391300
2019-03-13,11341.700195,383000
2019-03-14,11343.25,294500
2019-03-15,11426.849609,463700
2019-03-18,11462.200195,320300
2019-03-19,11532.400391,326100
2019-03-20,11521.049805,366300
2019-03-22,11456.900391,386200
2019-03-25,11354.25,294500
2019-03-26,11483.25,282600
2019-03-27,11445.049805,350400
2019-03-28,11570.0,527700
2019-04-01,11669.150391,379600
2019-04-02,11713.200195,386100
2019-04-03,11643.950195,365800
2019-04-04,11598.0,349000
2019-04-05,11665.950195,266700
2019-04-08,11604.5,260900
2019-04-09,11671.950195,300500
2019-04-10,11584.299805,359900
2019-04-11,11596.700195,279800
2019-04-12,11643.450195,246000
2019-04-15,11690.349609,290000
2019-04-16,11787.150391,354300
2019-04-18,11752.799805,339700
2019-04-22,11594.450195,260400
2019-04-23,11575.950195,272500
2019-04-24,11726.150391,335200
2019-04-25,11641.799805,604400
2019-04-26,11754.650391,333500
2019-04-30,11748.150391,532600
2019-05-02,11724.75,380300
2019-05-03,11712.25,305500
2019-05-06,11598.25,299000
2019-05-07,11497.900391,337500
2019-05-08,11359.450195,372800
2019-05-09,11301.799805,373000
2019-05-10,11278.900391,387300
2019-05-13,11148.200195,357600
2019-05-14,11222.049805,398100
2019-05-15,11157.0,414200
2019-05-16,11257.099609,350700
2019-05-17,11407.150391,412100
2019-05-20,11828.25,452100
2019-05-21,11709.099609,381000
2019-05-22,11737.900391,355900
2019-05-23,11657.049805,569000
2019-05-24,11844.099609,374600
2019-05-27,11924.75,348400
2019-05-28,11928.75,598300
2019-05-29,11861.099609,318100
2019-05-30,11945.900391,421200
2019-05-31,11922.799805,438900
2019-06-03,12088.549805,315300
2019-06-04,12021.650391,289200
2019-06-06,11843.75,415200
2019-06-07,11870.650391,302500
2019-06-10,11922.700195,303300
2019-06-11,11965.599609,332200
2019-06-12,11906.200195,283700
2019-06-13,11914.049805,447900
2019-06-14,11823.299805,390300
2019-06-17,11672.150391,295500
2019-06-18,11691.5,365500
2019-06-19,11691.450195,446900
2019-06-20,11831.75,442000
2019-06-21,11724.099609,468400
2019-06-24,11699.650391,277600
2019-06-25,11796.450195,300500
2019-06-26,11847.549805,327900
2019-06-27,11841.549805,480200
2019-06-28,11788.849609,303900
2019-07-01,11865.599609,278400
2019-07-02,11910.299805,363200
2019-07-03,11916.75,340500
2019-07-04,11946.75,333600
2019-07-05,11811.150391,530700
2019-07-08,11558.599609,464000
2019-07-09,11555.900391,442500
2019-07-10,11498.900391,337600
2019-07-11,11582.900391,317300
2019-07-12,11552.5,359400
2019-07-15,11588.349609,368800
2019-07-16,11662.599609,480200
2019-07-17,11687.5,464800
2019-07-18,11596.900391,498300
2019-07-19,11419.25,446000
2019-07-22,11346.200195,516000
2019-07-23,11331.049805,458900
2019-07-24,11271.299805,413200
2019-07-25,11252.150391,553700
2019-07-26,11284.299805,522700
2019-07-29,11189.200195,482900
2019-07-30,11085.400391,479100
2019-07-31,11118.0,536700
2019-08-01,10980.0,499900
2019-08-02,10997.349609,547400
2019-08-05,10862.599609,506600
2019-08-06,10948.25,517900
2019-08-07,10855.5,548500
2019-08-08,11032.450195,482500
2019-08-09,11109.650391,538100
2019-08-13,10925.849609,624600
2019-08-14,11029.400391,511500
2019-08-16,11047.799805,470900
2019-08-19,11053.900391,369500
2019-08-20,11017.0,444700
2019-08-21,10918.700195,557900
2019-08-22,10741.349609,668200
2019-08-23,10829.349609,667100
2019-08-26,11057.849609,684100
2019-08-27,11105.349609,685600
2019-08-28,11046.099609,550000
2019-08-29,10948.299805,649900
2019-08-30,11023.25,628200
2019-09-03,10797.900391,483000
2019-09-04,10844.650391,508800
2019-09-05,10847.900391,595700
2019-09-06,10946.200195,497200
2019-09-09,11003.049805,412500
2019-09-11,11035.700195,687100
2019-09-12,10982.799805,551400
2019-09-13,11075.900391,624300
2019-09-16,11003.5,434500
2019-09-17,10817.599609,482000
2019-09-18,10840.650391,519200
2019-09-19,10704.799805,642600
2019-09-20,11274.200195,1356800
2019-09-23,11600.200195,882800
2019-09-24,11588.200195,651700
2019-09-25,11440.200195,629100
2019-09-26,11571.200195,844500
2019-09-27,11512.400391,650000
2019-09-30,11474.450195,756800
2019-10-01,11359.900391,1305400
2019-10-03,11314.0,1017500
2019-10-04,11174.75,928500
2019-10-07,11126.400391,733200
2019-10-09,11313.299805,741100
2019-10-10,11234.549805,562000
2019-10-11,11305.049805,737800
2019-10-14,11341.150391,587600
2019-10-15,11428.299805,527400
2019-10-16,11464.0,533500
2019-10-17,11586.349609,797600
2019-10-18,11661.849609,853400
2019-10-22,11588.349609,867600
2019-10-23,11604.099609,664200
2019-10-24,11582.599609,700500
2019-10-25,11583.900391,812000
2019-10-29,11786.849609,951700
2019-10-30,11844.099609,725200
2019-10-31,11877.450195,1414800
2019-11-01,11890.599609,855300
2019-11-04,11941.299805,823100
2019-11-05,11917.200195,632000
2019-11-06,11966.049805,603400
2019-11-07,12012.049805,563000
2019-11-08,11908.150391,789300
2019-11-11,11913.450195,549000
2019-11-13,11840.450195,659000
2019-11-14,11872.099609,559500
2019-11-15,11895.450195,580200
2019-11-18,11884.5,514400
2019-11-19,11940.099609,613900
2019-11-20,11999.099609,646700
2019-11-21,11968.400391,557700
2019-11-22,11914.400391,486800
2019-11-25,12073.75,534300
2019-11-26,12037.700195,1201300
2019-11-27,12100.700195,584200
2019-11-28,12151.150391,620500
2019-11-29,12056.049805,804400
2019-12-02,12048.200195,720900
2019-12-03,11994.200195,605800
2019-12-04,12043.200195,747200
2019-12-05,12018.400391,562200
2019-12-06,11921.5,609200
2019-12-09,11937.5,599100
2019-12-10,11856.799805,650200
2019-12-11,11910.150391,997700
2019-12-12,11971.799805,752600
2019-12-13,12086.700195,597700
2019-12-16,12053.950195,437700
2019-12-17,12165.0,499600
2019-12-18,12221.650391,518900
2019-12-19,12259.700195,623100
2019-12-20,12271.799805,810700
2019-12-23,12262.75,604800
2019-12-24,12214.549805,470300
2019-12-26,12126.549805,520300
2019-12-27,12245.799805,383800
2019-12-30,12255.849609,411100
2019-12-31,12168.450195,426900
2020-01-01,12182.5,304100
2020-01-02,12282.200195,407700
2020-01-03,12226.650391,428800
2020-01-06,11993.049805,396500
2020-01-07,12052.950195,447800
2020-01-08,12025.349609,446000
2020-01-09,12215.900391,477500
2020-01-10,12256.799805,660600
2020-01-13,12329.549805,501000
2020-01-14,12362.299805,616300
2020-01-15,12343.299805,684400
2020-01-16,12355.5,395700
2020-01-17,12352.349609,502100
2020-01-20,12224.549805,491600
2020-01-21,12169.849609,400
2020-01-22,12106.900391,500
2020-01-23,12180.349609,867700
2020-01-24,12248.25,593200
2020-01-27,12119.0,441200
2020-01-28,12055.799805,478500
2020-01-29,12129.5,514400
2020-01-30,12035.799805,538100
2020-01-31,11962.099609,771300
2020-02-03,11707.900391,669800
2020-02-04,11979.650391,560400
2020-02-05,12089.150391,758000
2020-02-06,12137.950195,565100
2020-02-07,12098.349609,473500
2020-02-10,12031.5,524700
2020-02-11,12107.900391,480000
2020-02-12,12201.200195,411700
2020-02-13,12174.650391,501200
